"{' tensorflow.config.optimizer.set_jit', ' tensorflow.keras.layers.Input', 'tensorflow.keras.layers.Dense', ' tensorflow.keras.models.Model', ' keras.layers.Dense', ' tensorflow.keras.layers.Dropout', ' keras.models.Sequential', ' keras.Model', ' keras.layers.average', ' sklearn.preprocessing.LabelEncoder', ' tensorflow.keras.optimizers.Adam'}","memory baseline betterscore inconsistent","[keras, scikit-learn, tensorflow]","3145:28","tensorflow:2.2.0",
"{' tensorflow.config.optimizer.set_jit', ' tensorflow.keras.layers.Input', 'tensorflow.keras.layers.Dense', ' tensorflow.keras.models.Model', ' keras.layers.Dense', ' tensorflow.keras.layers.Dropout', ' keras.models.Sequential', ' keras.Model', ' keras.layers.average', ' sklearn.preprocessing.LabelEncoder', ' tensorflow.keras.optimizers.Adam'}","time baseline better","[keras, scikit-learn, tensorflow]","3145:29","tensorflow:2.2.0",
"{' tensorflow.config.optimizer.set_jit', ' tensorflow.keras.layers.Input', 'tensorflow.keras.layers.Dense', ' tensorflow.keras.models.Model', ' keras.layers.Dense', ' tensorflow.keras.layers.Dropout', ' keras.models.Sequential', ' keras.Model', ' keras.layers.average', ' sklearn.preprocessing.LabelEncoder', ' tensorflow.keras.optimizers.Adam'}","time baseline bettermemory variant betterscore inconsistent","[keras, scikit-learn, tensorflow]","3145:30","tensorflow:2.2.0",
"{' tensorflow.config.optimizer.set_jit', ' tensorflow.keras.layers.Input', 'tensorflow.keras.layers.Dense', ' tensorflow.keras.models.Model', ' keras.layers.Dense', ' tensorflow.keras.layers.Dropout', ' keras.models.Sequential', ' keras.Model', ' keras.layers.average', ' sklearn.preprocessing.LabelEncoder', ' tensorflow.keras.optimizers.Adam'}","time baseline betterscore inconsistent","[keras, scikit-learn, tensorflow]","3145:31","tensorflow:2.2.0",
"{' tensorflow.config.optimizer.set_jit', ' tensorflow.keras.layers.Input', 'tensorflow.keras.layers.Dense', ' tensorflow.keras.models.Model', ' keras.layers.Dense', ' tensorflow.keras.layers.Dropout', ' keras.models.Sequential', ' keras.Model', ' keras.layers.average', ' sklearn.preprocessing.LabelEncoder', ' tensorflow.keras.optimizers.Adam'}","time baseline bettermemory baseline better","[keras, scikit-learn, tensorflow]","3145:32","tensorflow:2.2.0",
"{' tensorflow.keras.models.Sequential', ' tensorflow.keras.layers.Input', 'tensorflow.keras.layers.BatchNormalization', ' tensorflow_addons.layers.WeightNormalization', ' tensorflow.keras.layers.Dropout', ' tensorflow.keras.metrics.BinaryCrossentropy', ' tensorflow.keras.layers.Dense', ' tensorflow.keras.optimizers.Adam'}","memory baseline better","[tensorflow, tensorflow_addons]","3148:1, 3148:3, 3148:4, 3148:5, 3148:6, 3148:7","tensorflow_addons:0.15.0, tensorflow_addons:0.13.0, tensorflow_addons:0.12.1, tensorflow_addons:0.11.2, tensorflow_addons:0.10.0, tensorflow_addons:0.9.1",
"{' tensorflow.keras.models.Sequential', ' tensorflow.keras.layers.Input', 'tensorflow.keras.layers.BatchNormalization', ' tensorflow_addons.layers.WeightNormalization', ' tensorflow.keras.layers.Dropout', ' tensorflow.keras.metrics.BinaryCrossentropy', ' tensorflow.keras.layers.Dense', ' tensorflow.keras.optimizers.Adam'}","memory baseline betterscore inconsistent","[tensorflow, tensorflow_addons]","3148:2, 3148:8","tensorflow_addons:0.14.0, tensorflow_addons:0.8.3",
"{' tensorflow.keras.models.Sequential', ' tensorflow.keras.layers.Input', 'tensorflow.keras.layers.BatchNormalization', ' tensorflow_addons.layers.WeightNormalization', ' tensorflow.keras.layers.Dropout', ' tensorflow.keras.metrics.BinaryCrossentropy', ' tensorflow.keras.layers.Dense', ' tensorflow.keras.optimizers.Adam'}","time variant betterscore inconsistent","[tensorflow, tensorflow_addons]","3148:11","tensorflow_addons:0.14.0",
"{' tensorflow.keras.models.Sequential', ' tensorflow.keras.layers.Input', 'tensorflow.keras.layers.BatchNormalization', ' tensorflow_addons.layers.WeightNormalization', ' tensorflow.keras.layers.Dropout', ' tensorflow.keras.metrics.BinaryCrossentropy', ' tensorflow.keras.layers.Dense', ' tensorflow.keras.optimizers.Adam'}","score inconsistent","[tensorflow, tensorflow_addons]","3148:12, 3148:14, 3148:15","tensorflow_addons:0.13.0, tensorflow_addons:0.11.2, tensorflow_addons:0.10.0",
"{' tensorflow.keras.models.Sequential', ' tensorflow.keras.layers.Input', 'tensorflow.keras.layers.BatchNormalization', ' tensorflow_addons.layers.WeightNormalization', ' tensorflow.keras.layers.Dropout', ' tensorflow.keras.metrics.BinaryCrossentropy', ' tensorflow.keras.layers.Dense', ' tensorflow.keras.optimizers.Adam'}","time variant bettermemory variant betterscore inconsistent","[tensorflow, tensorflow_addons]","3148:19, 3148:21, 3148:22, 3148:24, 3148:25, 3148:33, 3148:34, 3148:36","tensorflow_addons:0.15.0, tensorflow_addons:0.13.0, tensorflow_addons:0.12.1, tensorflow_addons:0.10.0, tensorflow_addons:0.9.1, tensorflow_addons:0.7.1",
"{' tensorflow.keras.models.Sequential', ' tensorflow.keras.layers.Input', 'tensorflow.keras.layers.BatchNormalization', ' tensorflow_addons.layers.WeightNormalization', ' tensorflow.keras.layers.Dropout', ' tensorflow.keras.metrics.BinaryCrossentropy', ' tensorflow.keras.layers.Dense', ' tensorflow.keras.optimizers.Adam'}","memory variant better","[tensorflow, tensorflow_addons]","3148:20","tensorflow_addons:0.14.0",
"{' tensorflow.keras.models.Sequential', ' tensorflow.keras.layers.Input', 'tensorflow.keras.layers.BatchNormalization', ' tensorflow_addons.layers.WeightNormalization', ' tensorflow.keras.layers.Dropout', ' tensorflow.keras.metrics.BinaryCrossentropy', ' tensorflow.keras.layers.Dense', ' tensorflow.keras.optimizers.Adam'}","time variant bettermemory variant better","[tensorflow, tensorflow_addons]","3148:23, 3148:26, 3148:32, 3148:35","tensorflow_addons:0.11.2, tensorflow_addons:0.8.3",
"{' tensorflow.keras.backend.clear_session', ' tensorflow.keras.models.Sequential', ' tensorflow.optimizers.Adam', ' tensorflow.keras.layers.Input', 'tensorflow.keras.layers.BatchNormalization', ' tensorflow_addons.layers.WeightNormalization', ' tensorflow.keras.callbacks.ModelCheckpoint', ' tensorflow.keras.layers.Dropout', ' tensorflow.keras.callbacks.ReduceLROnPlateau', ' tensorflow_addons.optimizers.Lookahead', ' tensorflow.keras.callbacks.EarlyStopping', ' tensorflow.keras.layers.Dense'}","memory variant betterscore inconsistent","[tensorflow, tensorflow_addons]","3177:1, 3177:2, 3177:3, 3177:17","tensorflow_addons:0.15.0, tensorflow_addons:0.14.0, tensorflow_addons:0.13.0, tensorflow_addons:0.8.3",
"{' tensorflow.keras.backend.clear_session', ' tensorflow.keras.models.Sequential', ' tensorflow.optimizers.Adam', ' tensorflow.keras.layers.Input', 'tensorflow.keras.layers.BatchNormalization', ' tensorflow_addons.layers.WeightNormalization', ' tensorflow.keras.callbacks.ModelCheckpoint', ' tensorflow.keras.layers.Dropout', ' tensorflow.keras.callbacks.ReduceLROnPlateau', ' tensorflow_addons.optimizers.Lookahead', ' tensorflow.keras.callbacks.EarlyStopping', ' tensorflow.keras.layers.Dense'}","time baseline bettermemory variant betterscore inconsistent","[tensorflow, tensorflow_addons]","3177:4, 3177:5, 3177:6, 3177:7, 3177:8","tensorflow_addons:0.12.1, tensorflow_addons:0.11.2, tensorflow_addons:0.10.0, tensorflow_addons:0.9.1, tensorflow_addons:0.8.3",
"{' tensorflow.keras.backend.clear_session', ' tensorflow.keras.models.Sequential', ' tensorflow.optimizers.Adam', ' tensorflow.keras.layers.Input', 'tensorflow.keras.layers.BatchNormalization', ' tensorflow_addons.layers.WeightNormalization', ' tensorflow.keras.callbacks.ModelCheckpoint', ' tensorflow.keras.layers.Dropout', ' tensorflow.keras.callbacks.ReduceLROnPlateau', ' tensorflow_addons.optimizers.Lookahead', ' tensorflow.keras.callbacks.EarlyStopping', ' tensorflow.keras.layers.Dense'}","time variant betterscore inconsistent","[tensorflow, tensorflow_addons]","3177:10","tensorflow_addons:0.15.0",
"{' tensorflow.keras.backend.clear_session', ' tensorflow.keras.models.Sequential', ' tensorflow.optimizers.Adam', ' tensorflow.keras.layers.Input', 'tensorflow.keras.layers.BatchNormalization', ' tensorflow_addons.layers.WeightNormalization', ' tensorflow.keras.callbacks.ModelCheckpoint', ' tensorflow.keras.layers.Dropout', ' tensorflow.keras.callbacks.ReduceLROnPlateau', ' tensorflow_addons.optimizers.Lookahead', ' tensorflow.keras.callbacks.EarlyStopping', ' tensorflow.keras.layers.Dense'}","time variant bettermemory variant betterscore inconsistent","[tensorflow, tensorflow_addons]","3177:11, 3177:12, 3177:13, 3177:14, 3177:15, 3177:16","tensorflow_addons:0.14.0, tensorflow_addons:0.13.0, tensorflow_addons:0.12.1, tensorflow_addons:0.11.2, tensorflow_addons:0.10.0, tensorflow_addons:0.9.1",
"{' tensorflow.keras.backend.clear_session', ' tensorflow.keras.models.Sequential', ' tensorflow.optimizers.Adam', ' tensorflow.keras.layers.Input', 'tensorflow.keras.layers.BatchNormalization', ' tensorflow_addons.layers.WeightNormalization', ' tensorflow.keras.callbacks.ModelCheckpoint', ' tensorflow.keras.layers.Dropout', ' tensorflow.keras.callbacks.ReduceLROnPlateau', ' tensorflow_addons.optimizers.Lookahead', ' tensorflow.keras.callbacks.EarlyStopping', ' tensorflow.keras.layers.Dense'}","time variant bettermemory baseline betterscore inconsistent","[tensorflow, tensorflow_addons]","3177:32, 3177:33, 3177:34","tensorflow_addons:0.11.2, tensorflow_addons:0.10.0, tensorflow_addons:0.9.1",
"{' tensorflow.keras.backend.clear_session', ' tensorflow.keras.models.Sequential', ' tensorflow.optimizers.Adam', ' tensorflow.keras.layers.Input', 'tensorflow.keras.layers.BatchNormalization', ' tensorflow_addons.layers.WeightNormalization', ' tensorflow.keras.callbacks.ModelCheckpoint', ' tensorflow.keras.layers.Dropout', ' tensorflow.keras.callbacks.ReduceLROnPlateau', ' tensorflow_addons.optimizers.Lookahead', ' tensorflow.keras.callbacks.EarlyStopping', ' tensorflow.keras.layers.Dense'}","memory baseline betterscore inconsistent","[tensorflow, tensorflow_addons]","3177:35","tensorflow_addons:0.8.3",
"{' tensorflow.keras.backend.clear_session', ' tensorflow.keras.models.Sequential', ' tensorflow.optimizers.Adam', ' tensorflow.keras.layers.Input', 'tensorflow.keras.layers.BatchNormalization', ' tensorflow_addons.layers.WeightNormalization', ' tensorflow.keras.callbacks.ModelCheckpoint', ' tensorflow.keras.layers.Dropout', ' tensorflow.keras.callbacks.ReduceLROnPlateau', ' tensorflow_addons.optimizers.Lookahead', ' tensorflow.keras.callbacks.EarlyStopping', ' tensorflow.keras.layers.Dense'}","score inconsistent","[tensorflow, tensorflow_addons]","3177:36","tensorflow_addons:0.7.1",
